,決算年度,団体コード ,団体名,表番号,行番号,行名称,001:決算額
1329,2009,340006,広島県,5,27,（歳入合計）,930352345
1330,2009,350001,山口県,5,27,（歳入合計）,717143244
1331,2009,360007,徳島県,5,27,（歳入合計）,487372443
1332,2009,370002,香川県,5,27,（歳入合計）,438102016
1333,2009,380008,愛媛県,5,27,（歳入合計）,620643004
1334,2009,390003,高知県,5,27,（歳入合計）,495517015
1335,2009,400009,福岡県,5,27,（歳入合計）,1620474550
1336,2009,410004,佐賀県,5,27,（歳入合計）,478927951
1337,2009,420000,長崎県,5,27,（歳入合計）,743396277
1338,2009,430005,熊本県,5,27,（歳入合計）,801793350
1339,2009,440001,大分県,5,27,（歳入合計）,610507573
1340,2009,450006,宮崎県,5,27,（歳入合計）,591895206
1341,2009,460001,鹿児島県,5,27,（歳入合計）,830387410
1342,2009,470007,沖縄県,5,27,（歳入合計）,621044252
1343,2009,合計(全国),,5,27,（歳入合計）,48395449493
1344,2000,10006,北海道,5,1,地方税,516577320
1345,2000,20001,青森県,5,1,地方税,120631606
1346,2000,30007,岩手県,5,1,地方税,119899250
1347,2000,40002,宮城県,5,1,地方税,224213420
1348,2000,50008,秋田県,5,1,地方税,96014393
1349,2000,60003,山形県,5,1,地方税,105077152
1350,2000,70009,福島県,5,1,地方税,211276281
1351,2000,80004,茨城県,5,1,地方税,296338144
1352,2000,90000,栃木県,5,1,地方税,213654428
1353,2000,100005,群馬県,5,1,地方税,210454164
1354,2000,110001,埼玉県,5,1,地方税,594625915
1355,2000,120006,千葉県,5,1,地方税,532679041
1356,2000,130001,東京都,5,1,地方税,3179626814
1357,2000,140007,神奈川県,5,1,地方税,826366740
1358,2000,150002,新潟県,5,1,地方税,237497087
1359,2000,160008,富山県,5,1,地方税,112760438
1360,2000,170003,石川県,5,1,地方税,125505136
1361,2000,180009,福井県,5,1,地方税,99839692
1362,2000,190004,山梨県,5,1,地方税,93076096
1363,2000,200000,長野県,5,1,地方税,232566348
1364,2000,210005,岐阜県,5,1,地方税,209566360
1365,2000,220001,静岡県,5,1,地方税,435542189
1366,2000,230006,愛知県,5,1,地方税,889331165
1367,2000,240001,三重県,5,1,地方税,197735142
1368,2000,250007,滋賀県,5,1,地方税,146464789
1369,2000,260002,京都府,5,1,地方税,249452299
1370,2000,270008,大阪府,5,1,地方税,973729633
1371,2000,280003,兵庫県,5,1,地方税,496488158
1372,2000,290009,奈良県,5,1,地方税,112418470
1373,2000,300004,和歌山県,5,1,地方税,86832849
1374,2000,310000,鳥取県,5,1,地方税,55132996
1375,2000,320005,島根県,5,1,地方税,66485278
1376,2000,330001,岡山県,5,1,地方税,181310421
1377,2000,340006,広島県,5,1,地方税,267815270
1378,2000,350001,山口県,5,1,地方税,146454990
1379,2000,360007,徳島県,5,1,地方税,79811321
1380,2000,370002,香川県,5,1,地方税,101701280
1381,2000,380008,愛媛県,5,1,地方税,126775232
1382,2000,390003,高知県,5,1,地方税,62677943
1383,2000,400009,福岡県,5,1,地方税,431311410
1384,2000,410004,佐賀県,5,1,地方税,81498899
1385,2000,420000,長崎県,5,1,地方税,101998940
1386,2000,430005,熊本県,5,1,地方税,145191461
1387,2000,440001,大分県,5,1,地方税,100974859
1388,2000,450006,宮崎県,5,1,地方税,89875780
1389,2000,460001,鹿児島県,5,1,地方税,137038665
1390,2000,470007,沖縄県,5,1,地方税,83074505
1391,2000,合計(全国),,5,1,地方税,14205369769
1392,2000,10006,北海道,5,4,地方交付税,862147492
1393,2000,20001,青森県,5,4,地方交付税,287391588
1394,2000,30007,岩手県,5,4,地方交付税,293769118
1395,2000,40002,宮城県,5,4,地方交付税,234195775
1396,2000,50008,秋田県,5,4,地方交付税,272155021
1397,2000,60003,山形県,5,4,地方交付税,242704937
1398,2000,70009,福島県,5,4,地方交付税,284713024
1399,2000,80004,茨城県,5,4,地方交付税,249947277
1400,2000,90000,栃木県,5,4,地方交付税,198403416
1401,2000,100005,群馬県,5,4,地方交付税,193442739
1402,2000,110001,埼玉県,5,4,地方交付税,325054327
1403,2000,120006,千葉県,5,4,地方交付税,297089954
1404,2000,130001,東京都,5,4,地方交付税,0
1405,2000,140007,神奈川県,5,4,地方交付税,257164457
1406,2000,150002,新潟県,5,4,地方交付税,350124996
1407,2000,160008,富山県,5,4,地方交付税,188226905
1408,2000,170003,石川県,5,4,地方交付税,178498501
1409,2000,180009,福井県,5,4,地方交付税,170509813
1410,2000,190004,山梨県,5,4,地方交付税,173864448
1411,2000,200000,長野県,5,4,地方交付税,286477094
1412,2000,210005,岐阜県,5,4,地方交付税,239229604
1413,2000,220001,静岡県,5,4,地方交付税,214061803
1414,2000,230006,愛知県,5,4,地方交付税,162227217
1415,2000,240001,三重県,5,4,地方交付税,207404316
1416,2000,250007,滋賀県,5,4,地方交付税,160990174
1417,2000,260002,京都府,5,4,地方交付税,215293020
1418,2000,270008,大阪府,5,4,地方交付税,314956420
1419,2000,280003,兵庫県,5,4,地方交付税,425090596
1420,2000,290009,奈良県,5,4,地方交付税,190318461
1421,2000,300004,和歌山県,5,4,地方交付税,218485662
1422,2000,310000,鳥取県,5,4,地方交付税,172568864
1423,2000,320005,島根県,5,4,地方交付税,228487241
1424,2000,330001,岡山県,5,4,地方交付税,240022078
1425,2000,340006,広島県,5,4,地方交付税,267737179
1426,2000,350001,山口県,5,4,地方交付税,228939791
1427,2000,360007,徳島県,5,4,地方交付税,193383388
1428,2000,370002,香川県,5,4,地方交付税,158183855
1429,2000,380008,愛媛県,5,4,地方交付税,228328276
1430,2000,390003,高知県,5,4,地方交付税,224038066
1431,2000,400009,福岡県,5,4,地方交付税,358762617
1432,2000,410004,佐賀県,5,4,地方交付税,184817651
1433,2000,420000,長崎県,5,4,地方交付税,283573491
1434,2000,430005,熊本県,5,4,地方交付税,279500238
1435,2000,440001,大分県,5,4,地方交付税,237694375
1436,2000,450006,宮崎県,5,4,地方交付税,238711158
1437,2000,460001,鹿児島県,5,4,地方交付税,331154886
1438,2000,470007,沖縄県,5,4,地方交付税,233028632
1439,2000,合計(全国),,5,4,地方交付税,11782869941
1440,2000,10006,北海道,5,13,国庫支出金,663742726
1441,2000,20001,青森県,5,13,国庫支出金,214301800
1442,2000,30007,岩手県,5,13,国庫支出金,199523866
1443,2000,40002,宮城県,5,13,国庫支出金,161707016
1444,2000,50008,秋田県,5,13,国庫支出金,164652836
1445,2000,60003,山形県,5,13,国庫支出金,130485942
1446,2000,70009,福島県,5,13,国庫支出金,212246739
1447,2000,80004,茨城県,5,13,国庫支出金,198237438
1448,2000,90000,栃木県,5,13,国庫支出金,162063782
1449,2000,100005,群馬県,5,13,国庫支出金,143254921
1450,2000,110001,埼玉県,5,13,国庫支出金,282407578
1451,2000,120006,千葉県,5,13,国庫支出金,272166661
1452,2000,130001,東京都,5,13,国庫支出金,516086532
1453,2000,140007,神奈川県,5,13,国庫支出金,291990878
1454,2000,150002,新潟県,5,13,国庫支出金,292378053
1455,2000,160008,富山県,5,13,国庫支出金,109196518
1456,2000,170003,石川県,5,13,国庫支出金,129346760
1457,2000,180009,福井県,5,13,国庫支出金,119130136
1458,2000,190004,山梨県,5,13,国庫支出金,108454894
1459,2000,200000,長野県,5,13,国庫支出金,217455367
1460,2000,210005,岐阜県,5,13,国庫支出金,184849200
1461,2000,220001,静岡県,5,13,国庫支出金,222769203
1462,2000,230006,愛知県,5,13,国庫支出金,321321987
1463,2000,240001,三重県,5,13,国庫支出金,143152476
1464,2000,250007,滋賀県,5,13,国庫支出金,98277138
1465,2000,260002,京都府,5,13,国庫支出金,138352160
1466,2000,270008,大阪府,5,13,国庫支出金,382752899
1467,2000,280003,兵庫県,5,13,国庫支出金,330272720
1468,2000,290009,奈良県,5,13,国庫支出金,105117368
1469,2000,300004,和歌山県,5,13,国庫支出金,121918684
1470,2000,310000,鳥取県,5,13,国庫支出金,94513986
1471,2000,320005,島根県,5,13,国庫支出金,161308979
1472,2000,330001,岡山県,5,13,国庫支出金,154043468
1473,2000,340006,広島県,5,13,国庫支出金,249363640
1474,2000,350001,山口県,5,13,国庫支出金,165324303
1475,2000,360007,徳島県,5,13,国庫支出金,126674470
1476,2000,370002,香川県,5,13,国庫支出金,75822773
1477,2000,380008,愛媛県,5,13,国庫支出金,145541837
1478,2000,390003,高知県,5,13,国庫支出金,137324099
1479,2000,400009,福岡県,5,13,国庫支出金,309804254
1480,2000,410004,佐賀県,5,13,国庫支出金,104228980
1481,2000,420000,長崎県,5,13,国庫支出金,218714383
1482,2000,430005,熊本県,5,13,国庫支出金,194370016
1483,2000,440001,大分県,5,13,国庫支出金,156755126
1484,2000,450006,宮崎県,5,13,国庫支出金,155394608
1485,2000,460001,鹿児島県,5,13,国庫支出金,277551171
1486,2000,470007,沖縄県,5,13,国庫支出金,233110081
1487,2000,合計(全国),,5,13,国庫支出金,9597460452
1488,2000,10006,北海道,5,25,（歳入合計）,3177851253
1489,2000,20001,青森県,5,25,（歳入合計）,941316143
1490,2000,30007,岩手県,5,25,（歳入合計）,947941010
1491,2000,40002,宮城県,5,25,（歳入合計）,841678620
1492,2000,50008,秋田県,5,25,（歳入合計）,770746657
1493,2000,60003,山形県,5,25,（歳入合計）,694706139
1494,2000,70009,福島県,5,25,（歳入合計）,1003219130
1495,2000,80004,茨城県,5,25,（歳入合計）,1078008524
1496,2000,90000,栃木県,5,25,（歳入合計）,840074094
1497,2000,100005,群馬県,5,25,（歳入合計）,780836845
1498,2000,110001,埼玉県,5,25,（歳入合計）,1664075819
1499,2000,120006,千葉県,5,25,（歳入合計）,1471534192
1500,2000,130001,東京都,5,25,（歳入合計）,5426923563
1501,2000,140007,神奈川県,5,25,（歳入合計）,1653904702
1502,2000,150002,新潟県,5,25,（歳入合計）,1292341676
1503,2000,160008,富山県,5,25,（歳入合計）,602693377
1504,2000,170003,石川県,5,25,（歳入合計）,666894727
1505,2000,180009,福井県,5,25,（歳入合計）,552542844
1506,2000,190004,山梨県,5,25,（歳入合計）,527602432
1507,2000,200000,長野県,5,25,（歳入合計）,1035402608
1508,2000,210005,岐阜県,5,25,（歳入合計）,888264412
1509,2000,220001,静岡県,5,25,（歳入合計）,1261349894
1510,2000,230006,愛知県,5,25,（歳入合計）,2025925988
1511,2000,240001,三重県,5,25,（歳入合計）,792990105
1512,2000,250007,滋賀県,5,25,（歳入合計）,567738960
1513,2000,260002,京都府,5,25,（歳入合計）,817779943
1514,2000,270008,大阪府,5,25,（歳入合計）,2436823063
1515,2000,280003,兵庫県,5,25,（歳入合計）,1975959841
1516,2000,290009,奈良県,5,25,（歳入合計）,553589563
1517,2000,300004,和歌山県,5,25,（歳入合計）,580010484
1518,2000,310000,鳥取県,5,25,（歳入合計）,480318077
1519,2000,320005,島根県,5,25,（歳入合計）,686250088
1520,2000,330001,岡山県,5,25,（歳入合計）,810930315
1521,2000,340006,広島県,5,25,（歳入合計）,1105147344
1522,2000,350001,山口県,5,25,（歳入合計）,841060752
1523,2000,360007,徳島県,5,25,（歳入合計）,626749677
1524,2000,370002,香川県,5,25,（歳入合計）,512210548
1525,2000,380008,愛媛県,5,25,（歳入合計）,742778586
1526,2000,390003,高知県,5,25,（歳入合計）,612842774
1527,2000,400009,福岡県,5,25,（歳入合計）,1477040333
1528,2000,410004,佐賀県,5,25,（歳入合計）,507575561
1529,2000,420000,長崎県,5,25,（歳入合計）,872283872
1530,2000,430005,熊本県,5,25,（歳入合計）,895028822
1531,2000,440001,大分県,5,25,（歳入合計）,729803275
1532,2000,450006,宮崎県,5,25,（歳入合計）,681610535
1533,2000,460001,鹿児島県,5,25,（歳入合計）,1055637120
1534,2000,470007,沖縄県,5,25,（歳入合計）,656131175
1535,2000,合計(全国),,5,25,（歳入合計）,51164125462
1536,2012,10006,北海道,5,1,地方税,465805616
1537,2012,20001,青森県,5,1,地方税,120545140
1538,2012,30007,岩手県,5,1,地方税,107238658
1539,2012,40002,宮城県,5,1,地方税,222051566
1540,2012,50008,秋田県,5,1,地方税,78264695
1541,2012,60003,山形県,5,1,地方税,91416691
1542,2012,70009,福島県,5,1,地方税,181311484
1543,2012,80004,茨城県,5,1,地方税,297987218
1544,2012,90000,栃木県,5,1,地方税,202644810
1545,2012,100005,群馬県,5,1,地方税,188959089
1546,2012,110001,埼玉県,5,1,地方税,631904358
1547,2012,120006,千葉県,5,1,地方税,566309604
1548,2012,130001,東京都,5,1,地方税,3136674963
1549,2012,140007,神奈川県,5,1,地方税,896514798
1550,2012,150002,新潟県,5,1,地方税,205220974
1551,2012,160008,富山県,5,1,地方税,104970135
1552,2012,170003,石川県,5,1,地方税,112787766
1553,2012,180009,福井県,5,1,地方税,88113268
1554,2012,190004,山梨県,5,1,地方税,82441812
1555,2012,200000,長野県,5,1,地方税,188685601
1556,2012,210005,岐阜県,5,1,地方税,189579626
1557,2012,220001,静岡県,5,1,地方税,377429432
1558,2012,230006,愛知県,5,1,地方税,825597877
1559,2012,240001,三重県,5,1,地方税,183944528
1560,2012,250007,滋賀県,5,1,地方税,131975601
1561,2012,260002,京都府,5,1,地方税,222782728
1562,2012,270008,大阪府,5,1,地方税,862925243
1563,2012,280003,兵庫県,5,1,地方税,502931140
1564,2012,290009,奈良県,5,1,地方税,103195524
1565,2012,300004,和歌山県,5,1,地方税,74983002
1566,2012,310000,鳥取県,5,1,地方税,44218710
1567,2012,320005,島根県,5,1,地方税,54730092
1568,2012,330001,岡山県,5,1,地方税,164874598
1569,2012,340006,広島県,5,1,地方税,258117395
1570,2012,350001,山口県,5,1,地方税,124787626
1571,2012,360007,徳島県,5,1,地方税,67580091
1572,2012,370002,香川県,5,1,地方税,95722381
1573,2012,380008,愛媛県,5,1,地方税,112577679
1574,2012,390003,高知県,5,1,地方税,52022641
1575,2012,400009,福岡県,5,1,地方税,430055713
1576,2012,410004,佐賀県,5,1,地方税,68668142
1577,2012,420000,長崎県,5,1,地方税,95809514
1578,2012,430005,熊本県,5,1,地方税,131252517
1579,2012,440001,大分県,5,1,地方税,92304383
1580,2012,450006,宮崎県,5,1,地方税,82329553
1581,2012,460001,鹿児島県,5,1,地方税,117979913
1582,2012,470007,沖縄県,5,1,地方税,89303017
1583,2012,合計(全国),,5,1,地方税,13527526912
1584,2012,10006,北海道,5,5,地方交付税,701350118
1585,2012,20001,青森県,5,5,地方交付税,238891529
1586,2012,30007,岩手県,5,5,地方交付税,322472141
1587,2012,40002,宮城県,5,5,地方交付税,383085087
1588,2012,50008,秋田県,5,5,地方交付税,203484235
1589,2012,60003,山形県,5,5,地方交付税,189322715
1590,2012,70009,福島県,5,5,地方交付税,309030016
1591,2012,80004,茨城県,5,5,地方交付税,197172308
1592,2012,90000,栃木県,5,5,地方交付税,140188341
1593,2012,100005,群馬県,5,5,地方交付税,137451258
1594,2012,110001,埼玉県,5,5,地方交付税,207465601
1595,2012,120006,千葉県,5,5,地方交付税,183182131
1596,2012,130001,東京都,5,5,地方交付税,0
1597,2012,140007,神奈川県,5,5,地方交付税,88645277
1598,2012,150002,新潟県,5,5,地方交付税,291680168
1599,2012,160008,富山県,5,5,地方交付税,132072226
1600,2012,170003,石川県,5,5,地方交付税,135755167
1601,2012,180009,福井県,5,5,地方交付税,131604309
1602,2012,190004,山梨県,5,5,地方交付税,131769272
1603,2012,200000,長野県,5,5,地方交付税,227943452
1604,2012,210005,岐阜県,5,5,地方交付税,176254472
1605,2012,220001,静岡県,5,5,地方交付税,164739144
1606,2012,230006,愛知県,5,5,地方交付税,59124515
1607,2012,240001,三重県,5,5,地方交付税,139082190
1608,2012,250007,滋賀県,5,5,地方交付税,112242693
1609,2012,260002,京都府,5,5,地方交付税,170534536
1610,2012,270008,大阪府,5,5,地方交付税,284440548
1611,2012,280003,兵庫県,5,5,地方交付税,316142028
1612,2012,290009,奈良県,5,5,地方交付税,150136534
1613,2012,300004,和歌山県,5,5,地方交付税,167950960
1614,2012,310000,鳥取県,5,5,地方交付税,137306774
1615,2012,320005,島根県,5,5,地方交付税,185451521
1616,2012,330001,岡山県,5,5,地方交付税,169460052
1617,2012,340006,広島県,5,5,地方交付税,192373639
1618,2012,350001,山口県,5,5,地方交付税,176123750
1619,2012,360007,徳島県,5,5,地方交付税,152798613
1620,2012,370002,香川県,5,5,地方交付税,114932282
1621,2012,380008,愛媛県,5,5,地方交付税,171129579
1622,2012,390003,高知県,5,5,地方交付税,175717077
1623,2012,400009,福岡県,5,5,地方交付税,292682836
1624,2012,410004,佐賀県,5,5,地方交付税,146337354
1625,2012,420000,長崎県,5,5,地方交付税,224726341
1626,2012,430005,熊本県,5,5,地方交付税,223963166
1627,2012,440001,大分県,5,5,地方交付税,177595702
1628,2012,450006,宮崎県,5,5,地方交付税,189251129
1629,2012,460001,鹿児島県,5,5,地方交付税,278080010
